,Location Name,Coordinates,URL for files
1747,Kalachinsk OMS RUS,"['74.61250', '55.01930', '110.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Kalachinsk.286960_TMYx.2007-2021.zip
1748,Kalachinsk OMS RUS,"['74.61250', '55.01930', '110.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Kalachinsk.286960_TMYx.zip
1749,Omsk.AP OMS RUS,"['73.31100', '54.96700', '94.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Omsk.AP.286980_TMYx.2004-2018.zip
1750,Omsk OMS RUS,"['73.38300', '55.01700', '94.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Omsk.286980_TMYx.2007-2021.zip
1751,Omsk.AP OMS RUS,"['73.38300', '55.01700', '94.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Omsk.AP.286980_TMYx.zip
1752,Chulpanovo TA RUS,"['50.41700', '54.50000', '78.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/TA_Tatarstan/RUS_TA_Chulpanovo.287040_TMYx.2004-2018.zip
1753,Chulpanovo TA RUS,"['50.41700', '54.50000', '78.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/TA_Tatarstan/RUS_TA_Chulpanovo.287040_TMYx.2007-2021.zip
1754,Chulpanovo TA RUS,"['50.41700', '54.50000', '78.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/TA_Tatarstan/RUS_TA_Chulpanovo.287040_TMYx.zip
1755,Chelno-Vershiny SAM RUS,"['51.10000', '54.41700', '158.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/SAM_Samara/RUS_SAM_Chelno-Vershiny.287050_TMYx.2007-2021.zip
1756,Chelno-Vershiny SAM RUS,"['51.10000', '54.41700', '158.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/SAM_Samara/RUS_SAM_Chelno-Vershiny.287050_TMYx.zip
1757,Bugulma.AP TA RUS,"['52.80000', '54.61700', '303.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/TA_Tatarstan/RUS_TA_Bugulma.AP.287110_TMYx.2004-2018.zip
1758,Bugulma.AP TA RUS,"['52.80040', '54.63290', '303.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/TA_Tatarstan/RUS_TA_Bugulma.AP.287110_TMYx.2007-2021.zip
1759,Bugulma.AP TA RUS,"['52.80040', '54.63290', '303.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/TA_Tatarstan/RUS_TA_Bugulma.AP.287110_TMYx.zip
1760,Aksakovo BA RUS,"['54.15000', '54.01700', '355.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Aksakovo.287190_TMYx.2004-2018.zip
1761,Aksakovo BA RUS,"['54.15000', '54.01700', '355.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Aksakovo.287190_TMYx.2007-2021.zip
1762,Aksakovo BA RUS,"['54.15000', '54.01700', '355.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Aksakovo.287190_TMYx.zip
1763,Ufa.AP BA RUS,"['55.87400', '54.55800', '136.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Ufa.AP.287220_TMYx.2004-2018.zip
1764,Ufa BA RUS,"['55.81390', '54.71090', '136.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Ufa.287220_TMYx.2007-2021.zip
1765,Ufa.AP BA RUS,"['55.81390', '54.71090', '136.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/RUS_Russian_Federation/BA_Bashkortostan/RUS_BA_Ufa.AP.287220_TMYx.zip
1766,Troitsk CHE RUS,"['61.61670', '54.08330', '192.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/CHE_Chelyabinsk/RUS_CHE_Troitsk.287480_TMYx.2004-2018.zip
1767,Troitsk CHE RUS,"['61.61670', '54.08330', '192.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/CHE_Chelyabinsk/RUS_CHE_Troitsk.287480_TMYx.2007-2021.zip
1768,Troitsk CHE RUS,"['61.61670', '54.08330', '192.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/CHE_Chelyabinsk/RUS_CHE_Troitsk.287480_TMYx.zip
1769,Zverinogolovskoye KGN RUS,"['64.86670', '54.46670', '117.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/KGN_Kurgan/RUS_KGN_Zverinogolovskoye.287560_TMYx.2004-2018.zip
1770,Zverinogolovskoye KGN RUS,"['64.86670', '54.46670', '117.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/KGN_Kurgan/RUS_KGN_Zverinogolovskoye.287560_TMYx.2007-2021.zip
1771,Zverinogolovskoye KGN RUS,"['64.86670', '54.46670', '117.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/KGN_Kurgan/RUS_KGN_Zverinogolovskoye.287560_TMYx.zip
1772,Abakan.AP KK RUS,"['91.38500', '53.74000', '253.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/KK_Khakassia/RUS_KK_Abakan.AP.287854_TMYx.2004-2018.zip
1773,Abakan.AP KK RUS,"['91.38500', '53.74000', '253.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/KK_Khakassia/RUS_KK_Abakan.AP.287854_TMYx.2007-2021.zip
1774,Abakan.AP KK RUS,"['91.38500', '53.74000', '253.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/KK_Khakassia/RUS_KK_Abakan.AP.287854_TMYx.zip
1775,Poltavka OMS RUS,"['71.76610', '54.35610', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Poltavka.287860_TMYx.2004-2018.zip
1776,Poltavka OMS RUS,"['71.76610', '54.35610', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Poltavka.287860_TMYx.2007-2021.zip
1777,Poltavka OMS RUS,"['71.76610', '54.35610', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Poltavka.287860_TMYx.zip
1778,Sherbakul OMS RUS,"['72.43330', '54.63330', '115.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Sherbakul.287910_TMYx.2004-2018.zip
1779,Sherbakul OMS RUS,"['72.43330', '54.63330', '115.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Sherbakul.287910_TMYx.2007-2021.zip
1780,Sherbakul OMS RUS,"['72.43330', '54.63330', '115.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Sherbakul.287910_TMYx.zip
1781,Odesskoye OMS RUS,"['72.96670', '54.20000', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Odesskoye.287970_TMYx.2004-2018.zip
1782,Odesskoye OMS RUS,"['72.96670', '54.20000', '125.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/RUS_Russian_Federation/OMS_Omsk/RUS_OMS_Odesskoye.287970_TMYx.2007-2021.zip
