,Location Name,Coordinates,URL for files
13,Salta-de.Guemes.Intl.AP SA ARG,"['-65.47580', '-24.84440', '1246.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SA_Salta/ARG_SA_Salta-de.Guemes.Intl.AP.870470_TMYx.2007-2021.zip
14,Salta-de.Guemes.Intl.AP SA ARG,"['-65.47580', '-24.84440', '1246.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SA_Salta/ARG_SA_Salta-de.Guemes.Intl.AP.870470_TMYx.zip
15,Rivadavia SA ARG,"['-62.90000', '-24.16700', '205.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SA_Salta/ARG_SA_Rivadavia.870650_TMYx.zip
16,Las.Lomitas-Rodriguez.AP FM ARG,"['-60.54900', '-24.72100', '129.8']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/FM_Formosa/ARG_FM_Las.Lomitas-Rodriguez.AP.870780_TMYx.2004-2018.zip
17,Las.Lomitas-Rodriguez.AP FM ARG,"['-60.54900', '-24.72100', '129.8']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/FM_Formosa/ARG_FM_Las.Lomitas-Rodriguez.AP.870780_TMYx.2007-2021.zip
18,Las.Lomitas-Rodriguez.AP FM ARG,"['-60.54900', '-24.72100', '129.8']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/FM_Formosa/ARG_FM_Las.Lomitas-Rodriguez.AP.870780_TMYx.zip
19,Cataratas.del.Iguazu.Intl.AP MN ARG,"['-54.47300', '-25.73700', '279.2']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Cataratas.del.Iguazu.Intl.AP.870970_TMYx.2004-2018.zip
20,Cataratas.del.Iguazu.Intl.AP MN ARG,"['-54.47900', '-25.73100', '279.2']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Cataratas.del.Iguazu.Intl.AP.870970_TMYx.2007-2021.zip
21,Cataratas.del.Iguazu.Intl.AP MN ARG,"['-54.47900', '-25.73100', '279.2']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Cataratas.del.Iguazu.Intl.AP.870970_TMYx.zip
22,Tucuman-Matienzo.Intl.AP TM ARG,"['-65.10500', '-26.84100', '455.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/TM_Tucuman/ARG_TM_Tucuman-Matienzo.Intl.AP.871210_TMYx.2004-2018.zip
23,Tucuman-Matienzo.Intl.AP TM ARG,"['-65.10830', '-26.83720', '455.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/TM_Tucuman/ARG_TM_Tucuman-Matienzo.Intl.AP.871210_TMYx.2007-2021.zip
24,Tucuman-Matienzo.Intl.AP TM ARG,"['-65.10830', '-26.83720', '455.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/TM_Tucuman/ARG_TM_Tucuman-Matienzo.Intl.AP.871210_TMYx.zip
25,Termas.de.Rio.Hondo.Intl.AP SE ARG,"['-64.93366', '-27.49667', '280.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SE_Santiago_del_Estero/ARG_SE_Termas.de.Rio.Hondo.Intl.AP.871271_TMYx.2007-2021.zip
26,Termas.de.Rio.Hondo.Intl.AP SE ARG,"['-64.93366', '-27.49667', '280.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SE_Santiago_del_Estero/ARG_SE_Termas.de.Rio.Hondo.Intl.AP.871271_TMYx.zip
27,Santiago.del.Estero.AP SE ARG,"['-64.31000', '-27.76600', '199.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SE_Santiago_del_Estero/ARG_SE_Santiago.del.Estero.AP.871290_TMYx.2004-2018.zip
28,Santiago.del.Estero.AP SE ARG,"['-64.29970', '-27.75470', '199.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SE_Santiago_del_Estero/ARG_SE_Santiago.del.Estero.AP.871290_TMYx.2007-2021.zip
29,Santiago.del.Estero.AP SE ARG,"['-64.29970', '-27.75470', '199.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SE_Santiago_del_Estero/ARG_SE_Santiago.del.Estero.AP.871290_TMYx.zip
30,Saenz.Pena.AP CC ARG,"['-60.48300', '-26.73300', '91.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Saenz.Pena.AP.871480_TMYx.2004-2018.zip
31,Saenz.Pena.AP CC ARG,"['-60.48670', '-26.74640', '91.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Saenz.Pena.AP.871480_TMYx.2007-2021.zip
32,Saenz.Pena.AP CC ARG,"['-60.48670', '-26.74640', '91.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Saenz.Pena.AP.871480_TMYx.zip
33,Saenz.Pena.AP CC ARG,"['-60.49300', '-26.75700', '93.6']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Saenz.Pena.AP.871490_TMYx.zip
34,Resistencia.Intl.AP CC ARG,"['-59.05600', '-27.45000', '52.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Resistencia.Intl.AP.871550_TMYx.2004-2018.zip
35,Resistencia.Intl.AP CC ARG,"['-59.04610', '-27.43890', '52.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Resistencia.Intl.AP.871550_TMYx.2007-2021.zip
36,Resistencia.Intl.AP CC ARG,"['-59.04610', '-27.43890', '52.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CC_Chaco/ARG_CC_Resistencia.Intl.AP.871550_TMYx.zip
37,Formosa.Intl.AP FM ARG,"['-58.22800', '-26.21300', '59.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/FM_Formosa/ARG_FM_Formosa.Intl.AP.871620_TMYx.2004-2018.zip
38,Formosa.Intl.AP FM ARG,"['-58.22800', '-26.21300', '59.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/FM_Formosa/ARG_FM_Formosa.Intl.AP.871620_TMYx.2007-2021.zip
39,Formosa.Intl.AP FM ARG,"['-58.22800', '-26.21300', '59.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/FM_Formosa/ARG_FM_Formosa.Intl.AP.871620_TMYx.zip
40,Corrientes-Niveyro.Intl.AP CN ARG,"['-58.76200', '-27.44600', '61.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Corrientes-Niveyro.Intl.AP.871660_TMYx.2004-2018.zip
41,Corrientes-Niveyro.Intl.AP CN ARG,"['-58.75970', '-27.44970', '61.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Corrientes-Niveyro.Intl.AP.871660_TMYx.2007-2021.zip
42,Corrientes-Niveyro.Intl.AP CN ARG,"['-58.75970', '-27.44970', '61.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Corrientes-Niveyro.Intl.AP.871660_TMYx.zip
43,Paz CN ARG,"['-57.63300', '-27.75000', '74.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Paz.871710_TMYx.zip
44,Ituzaingo CN ARG,"['-56.66700', '-27.58300', '72.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Ituzaingo.871730_TMYx.zip
45,Posadas-de.San.Martin.Intl.AP MN ARG,"['-55.97100', '-27.38600', '131.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Posadas-de.San.Martin.Intl.AP.871780_TMYx.2004-2018.zip
46,Posadas-de.San.Martin.Intl.AP MN ARG,"['-55.96690', '-27.39110', '131.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Posadas-de.San.Martin.Intl.AP.871780_TMYx.2007-2021.zip
47,Posadas-de.San.Martin.Intl.AP MN ARG,"['-55.96690', '-27.39110', '131.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Posadas-de.San.Martin.Intl.AP.871780_TMYx.zip
48,Obera MN ARG,"['-55.13300', '-27.48300', '303.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MN_Misiones/ARG_MN_Obera.871870_TMYx.zip
49,Tinogasta.AP CT ARG,"['-67.58000', '-28.03800', '1209.4']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CT_Catamarca/ARG_CT_Tinogasta.AP.872110_TMYx.2007-2021.zip
50,Tinogasta.AP CT ARG,"['-67.58000', '-28.03800', '1209.4']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CT_Catamarca/ARG_CT_Tinogasta.AP.872110_TMYx.zip
51,Chilecito.AP LR ARG,"['-67.43300', '-29.23300', '945.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_Chilecito.AP.872130_TMYx.2007-2021.zip
52,Chilecito.AP LR ARG,"['-67.43300', '-29.23300', '945.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_Chilecito.AP.872130_TMYx.zip
53,La.Rioja-Almonacid.AP LR ARG,"['-66.79600', '-29.38200', '437.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_La.Rioja-Almonacid.AP.872170_TMYx.2004-2018.zip
54,La.Rioja-Almonacid.AP LR ARG,"['-66.79300', '-29.38200', '437.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_La.Rioja-Almonacid.AP.872170_TMYx.2007-2021.zip
55,La.Rioja-Almonacid.AP LR ARG,"['-66.79300', '-29.38200', '437.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_La.Rioja-Almonacid.AP.872170_TMYx.zip
56,Catamarca.AP CT ARG,"['-65.75200', '-28.59600', '463.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CT_Catamarca/ARG_CT_Catamarca.AP.872220_TMYx.2004-2018.zip
57,Catamarca.AP CT ARG,"['-65.75530', '-28.59360', '463.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CT_Catamarca/ARG_CT_Catamarca.AP.872220_TMYx.2007-2021.zip
58,Catamarca.AP CT ARG,"['-65.75530', '-28.59360', '463.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CT_Catamarca/ARG_CT_Catamarca.AP.872220_TMYx.zip
59,Villa.de.Maria CB ARG,"['-63.68300', '-29.90000', '341.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Villa.de.Maria.872440_TMYx.2004-2018.zip
60,Villa.de.Maria CB ARG,"['-63.68300', '-29.90000', '341.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Villa.de.Maria.872440_TMYx.2007-2021.zip
61,Villa.de.Maria CB ARG,"['-63.68300', '-29.90000', '341.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Villa.de.Maria.872440_TMYx.zip
62,Ceres.AP SF ARG,"['-61.95000', '-29.88300', '88.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Ceres.AP.872570_TMYx.2004-2018.zip
63,Ceres.AP SF ARG,"['-61.93610', '-29.87560', '88.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Ceres.AP.872570_TMYx.2007-2021.zip
64,Ceres.AP SF ARG,"['-61.93610', '-29.87560', '88.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Ceres.AP.872570_TMYx.zip
65,Reconquista-Jurkic.AP SF ARG,"['-59.70000', '-29.18300', '48.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Reconquista-Jurkic.AP.872700_TMYx.2004-2018.zip
66,Reconquista-Jurkic.AP SF ARG,"['-59.69330', '-29.20500', '48.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Reconquista-Jurkic.AP.872700_TMYx.2007-2021.zip
67,Reconquista-Jurkic.AP SF ARG,"['-59.69330', '-29.20500', '48.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Reconquista-Jurkic.AP.872700_TMYx.zip
68,Curuzu.Cuatia.AP CN ARG,"['-57.97900', '-29.77100', '70.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Curuzu.Cuatia.AP.872860_TMYx.zip
69,Paso.de.los.Libres.Intl.AP CN ARG,"['-57.15200', '-29.68900', '70.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Paso.de.los.Libres.Intl.AP.872890_TMYx.2004-2018.zip
70,Paso.de.los.Libres.Intl.AP CN ARG,"['-57.14860', '-29.68940', '70.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Paso.de.los.Libres.Intl.AP.872890_TMYx.2007-2021.zip
71,Paso.de.los.Libres.Intl.AP CN ARG,"['-57.14860', '-29.68940', '70.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Paso.de.los.Libres.Intl.AP.872890_TMYx.zip
72,Jachal SJ ARG,"['-68.75000', '-30.25000', '1165.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SJ_San_Juan/ARG_SJ_Jachal.873050_TMYx.2007-2021.zip
73,Jachal SJ ARG,"['-68.75000', '-30.25000', '1165.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SJ_San_Juan/ARG_SJ_Jachal.873050_TMYx.zip
74,San.Juan-Sarmiento.Intl.AP SJ ARG,"['-68.41800', '-31.57100', '597.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SJ_San_Juan/ARG_SJ_San.Juan-Sarmiento.Intl.AP.873110_TMYx.2004-2018.zip
75,San.Juan-Sarmiento.Intl.AP SJ ARG,"['-68.42250', '-31.57470', '597.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SJ_San_Juan/ARG_SJ_San.Juan-Sarmiento.Intl.AP.873110_TMYx.2007-2021.zip
76,San.Juan-Sarmiento.Intl.AP SJ ARG,"['-68.42250', '-31.57470', '597.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SJ_San_Juan/ARG_SJ_San.Juan-Sarmiento.Intl.AP.873110_TMYx.zip
77,Chamical-Gordillo.AP LR ARG,"['-66.28300', '-30.36700', '467.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_Chamical-Gordillo.AP.873200_TMYx.2004-2018.zip
78,Chamical-Gordillo.AP LR ARG,"['-66.29610', '-30.34780', '467.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_Chamical-Gordillo.AP.873200_TMYx.2007-2021.zip
79,Chamical-Gordillo.AP LR ARG,"['-66.29610', '-30.34780', '467.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_Chamical-Gordillo.AP.873200_TMYx.zip
80,Chepes LR ARG,"['-66.60000', '-31.33300', '658.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/LR_La_Rioja/ARG_LR_Chepes.873220_TMYx.zip
81,Villa.Dolores.AP CB ARG,"['-65.14600', '-31.94500', '583.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Villa.Dolores.AP.873280_TMYx.2004-2018.zip
82,Villa.Dolores.AP CB ARG,"['-65.14920', '-31.95140', '583.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Villa.Dolores.AP.873280_TMYx.2007-2021.zip
83,Villa.Dolores.AP CB ARG,"['-65.14920', '-31.95140', '583.7']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Villa.Dolores.AP.873280_TMYx.zip
84,Conlara.Valley.Intl.AP CB ARG,"['-65.18700', '-32.38500', '616.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Conlara.Valley.Intl.AP.873290_TMYx.2007-2021.zip
85,Conlara.Valley.Intl.AP CB ARG,"['-65.18700', '-32.38500', '616.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Conlara.Valley.Intl.AP.873290_TMYx.zip
86,Cordoba-Taravella.Intl.AP CB ARG,"['-64.20800', '-31.32400', '488.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba-Taravella.Intl.AP.873440_TMYx.2004-2018.zip
87,Cordoba-Taravella.Intl.AP CB ARG,"['-64.21190', '-31.29670', '488.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba-Taravella.Intl.AP.873440_TMYx.2007-2021.zip
88,Cordoba-Taravella.Intl.AP CB ARG,"['-64.21190', '-31.29670', '488.9']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba-Taravella.Intl.AP.873440_TMYx.zip
89,Cordoba.OBS CB ARG,"['-64.18300', '-31.40000', '426.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba.OBS.873450_TMYx.2007-2021.zip
90,Cordoba.OBS CB ARG,"['-64.18300', '-31.40000', '426.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba.OBS.873450_TMYx.zip
91,Cordoba-Military.Aviation.School CB ARG,"['-64.28300', '-31.44500', '502.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba-Military.Aviation.School.873470_TMYx.2007-2021.zip
92,Cordoba-Military.Aviation.School CB ARG,"['-64.28300', '-31.44500', '502.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Cordoba-Military.Aviation.School.873470_TMYx.zip
93,Pilar.Observatorio CB ARG,"['-63.88300', '-31.66700', '338.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Pilar.Observatorio.873490_TMYx.2004-2018.zip
94,Pilar.Obs CB ARG,"['-63.88300', '-31.66700', '338.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Pilar.Obs.873490_TMYx.2007-2021.zip
95,Pilar.Observatorio CB ARG,"['-63.88300', '-31.66700', '338.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CB_Cordoba/ARG_CB_Pilar.Observatorio.873490_TMYx.zip
96,Sauce.Viejo.AP SF ARG,"['-60.81200', '-31.71200', '17.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Sauce.Viejo.AP.873710_TMYx.2004-2018.zip
97,Sauce.Viejo.AP SF ARG,"['-60.80530', '-31.70780', '17.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Sauce.Viejo.AP.873710_TMYx.2007-2021.zip
98,Sauce.Viejo.AP SF ARG,"['-60.80530', '-31.70780', '17.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/SF_Santa_Fe/ARG_SF_Sauce.Viejo.AP.873710_TMYx.zip
99,Parana-Urquiza.AP ER ARG,"['-60.48000', '-31.79500', '74.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Parana-Urquiza.AP.873740_TMYx.2004-2018.zip
100,Parana-Urquiza.AP ER ARG,"['-60.48420', '-31.79030', '74.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Parana-Urquiza.AP.873740_TMYx.2007-2021.zip
101,Parana-Urquiza.AP ER ARG,"['-60.48420', '-31.79030', '74.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Parana-Urquiza.AP.873740_TMYx.zip
102,Villaguay.AP ER ARG,"['-59.08300', '-31.85000', '43.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Villaguay.AP.873850_TMYx.zip
103,Monte.Caseros.AP CN ARG,"['-57.64000', '-30.27200', '53.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Monte.Caseros.AP.873930_TMYx.2004-2018.zip
104,Monte.Caseros.AP CN ARG,"['-57.63890', '-30.26170', '53.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Monte.Caseros.AP.873930_TMYx.2007-2021.zip
105,Monte.Caseros.AP CN ARG,"['-57.63890', '-30.26170', '53.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/CN_Corrientes/ARG_CN_Monte.Caseros.AP.873930_TMYx.zip
106,Concordia-Pierrestegui.AP ER ARG,"['-57.99700', '-31.29700', '34.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Concordia-Pierrestegui.AP.873950_TMYx.2004-2018.zip
107,Concordia-Pierrestegui.AP ER ARG,"['-58.00140', '-31.30220', '34.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Concordia-Pierrestegui.AP.873950_TMYx.2007-2021.zip
108,Concordia-Pierrestegui.AP ER ARG,"['-58.00140', '-31.30220', '34.1']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/ER_Entre_Rios/ARG_ER_Concordia-Pierrestegui.AP.873950_TMYx.zip
109,Cristo.Redentor MZ ARG,"['-70.08300', '-32.83300', '3829.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MZ_Mendoza/ARG_MZ_Cristo.Redentor.874000_TMYx.zip
110,Uspallata MZ ARG,"['-69.33300', '-32.60000', '1844.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MZ_Mendoza/ARG_MZ_Uspallata.874050_TMYx.zip
111,San.Carlos MZ ARG,"['-69.03300', '-33.76700', '940.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MZ_Mendoza/ARG_MZ_San.Carlos.874120_TMYx.2007-2021.zip
112,San.Carlos MZ ARG,"['-69.03300', '-33.76700', '940.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MZ_Mendoza/ARG_MZ_San.Carlos.874120_TMYx.zip
113,San.Martin MZ ARG,"['-68.41700', '-33.08300', '653.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MZ_Mendoza/ARG_MZ_San.Martin.874160_TMYx.2004-2018.zip
114,San.Martin MZ ARG,"['-68.46500', '-33.07330', '653.0']",https://climate.onebuilding.org/WMO_Region_3_South_America/ARG_Argentina/MZ_Mendoza/ARG_MZ_San.Martin.874160_TMYx.2007-2021.zip
