,Location Name,Coordinates,URL for files
11,Bogskar.Lighthouse KK ALA,"['20.34670', '59.50440', '16.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KK_Bogskar.Lighthouse.029790_TMYx.2004-2018.zip
12,Bogskar.Lighthouse KK ALA,"['20.34670', '59.50440', '16.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KK_Bogskar.Lighthouse.029790_TMYx.2007-2021.zip
13,Bogskar.Lighthouse KK ALA,"['20.34670', '59.50440', '16.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KK_Bogskar.Lighthouse.029790_TMYx.zip
14,Nyhamn LE ALA,"['19.95390', '59.95920', '10.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_LE_Nyhamn.029800_TMYx.2004-2018.zip
15,Nyhamn LE ALA,"['19.95390', '59.95920', '10.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_LE_Nyhamn.029800_TMYx.2007-2021.zip
16,Nyhamn LE ALA,"['19.95390', '59.95920', '10.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_LE_Nyhamn.029800_TMYx.zip
17,Parainen.Uto KK ALA,"['21.36780', '59.78420', '6.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KK_Parainen.Uto.029810_TMYx.2004-2018.zip
18,Parainen.Uto KK ALA,"['21.36780', '59.78420', '6.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KK_Parainen.Uto.029810_TMYx.2007-2021.zip
19,Parainen.Uto KK ALA,"['21.36780', '59.78420', '6.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KK_Parainen.Uto.029810_TMYx.zip
20,Kumlinge.Island KM ALA,"['20.75000', '60.30000', '5.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_KM_Kumlinge.Island.029900_TMYx.zip
21,Market.Island HM ALA,"['19.13140', '60.30110', '15.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_HM_Market.Island.029930_TMYx.2004-2018.zip
22,Market.Island HM ALA,"['19.13140', '60.30110', '15.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_HM_Market.Island.029930_TMYx.2007-2021.zip
23,Market.Island HM ALA,"['19.13140', '60.30110', '15.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALA_Aland_Islands/ALA_HM_Market.Island.029930_TMYx.zip
24,Shkodra SD ALB,"['19.53300', '42.10000', '43.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_SD_Shkodra.136000_TMYx.2004-2018.zip
25,Shkodra SD ALB,"['19.53300', '42.10000', '43.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_SD_Shkodra.136000_TMYx.2007-2021.zip
26,Shkodra SD ALB,"['19.53300', '42.10000', '43.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_SD_Shkodra.136000_TMYx.zip
27,Tirana-Laprake TI ALB,"['19.80000', '41.33330', '97.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_TI_Tirana-Laprake.136010_TMYx.2004-2018.zip
28,Tirana-Laprake TI ALB,"['19.80000', '41.33330', '97.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_TI_Tirana-Laprake.136010_TMYx.2007-2021.zip
29,Tirana-Laprake TI ALB,"['19.80000', '41.33330', '97.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_TI_Tirana-Laprake.136010_TMYx.zip
30,Kukes.Intl.AP KK ALB,"['20.41670', '42.03330', '354.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_KK_Kukes.Intl.AP.136100_TMYx.2004-2018.zip
31,Kukes.Intl.AP KK ALB,"['20.41670', '42.03330', '354.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_KK_Kukes.Intl.AP.136100_TMYx.2007-2021.zip
32,Kukes.Intl.AP KK ALB,"['20.41670', '42.03330', '354.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_KK_Kukes.Intl.AP.136100_TMYx.zip
33,Durres DU ALB,"['19.44080', '41.31190', '12.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_DU_Durres.136110_TMYx.2004-2018.zip
34,Durres DU ALB,"['19.44080', '41.31190', '12.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_DU_Durres.136110_TMYx.2007-2021.zip
35,Durres DU ALB,"['19.44080', '41.31190', '12.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_DU_Durres.136110_TMYx.zip
36,Tirana-Rinas.Intl.AP TI ALB,"['19.72100', '41.41500', '38.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_TI_Tirana-Rinas.Intl.AP.136150_TMYx.2004-2018.zip
37,Tirana-Rinas.Intl.AP TI ALB,"['19.72100', '41.41500', '38.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_TI_Tirana-Rinas.Intl.AP.136150_TMYx.2007-2021.zip
38,Tirana-Rinas.Intl.AP TI ALB,"['19.72100', '41.41500', '38.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_TI_Tirana-Rinas.Intl.AP.136150_TMYx.zip
39,Peshkopi DB ALB,"['20.43330', '41.68330', '653.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_DB_Peshkopi.136190_TMYx.2004-2018.zip
40,Peshkopi DB ALB,"['20.43330', '41.68330', '653.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_DB_Peshkopi.136190_TMYx.2007-2021.zip
41,Peshkopi DB ALB,"['20.43330', '41.68330', '653.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_DB_Peshkopi.136190_TMYx.zip
42,Vlore VR ALB,"['19.48300', '40.46700', '5.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_VR_Vlore.136220_TMYx.2004-2018.zip
43,Vlore VR ALB,"['19.48300', '40.46700', '5.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_VR_Vlore.136220_TMYx.2007-2021.zip
44,Vlore VR ALB,"['19.48300', '40.46700', '5.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_VR_Vlore.136220_TMYx.zip
45,Sazan.Island VR ALB,"['19.28250', '40.48750', '240.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_VR_Sazan.Island.136230_TMYx.2004-2018.zip
46,Sazan.Island VR ALB,"['19.28250', '40.48750', '240.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_VR_Sazan.Island.136230_TMYx.2007-2021.zip
47,Sazan.Island VR ALB,"['19.28250', '40.48750', '240.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_VR_Sazan.Island.136230_TMYx.zip
48,Kucove BE ALB,"['19.90000', '40.80000', '33.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_BE_Kucove.136240_TMYx.2004-2018.zip
49,Kucove BE ALB,"['19.90000', '40.80000', '33.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_BE_Kucove.136240_TMYx.2007-2021.zip
50,Kucove BE ALB,"['19.90000', '40.80000', '33.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_BE_Kucove.136240_TMYx.zip
51,Gjirokastra GK ALB,"['20.15000', '40.08330', '194.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_GK_Gjirokastra.136250_TMYx.2004-2018.zip
52,Gjirokastra GK ALB,"['20.15000', '40.08330', '194.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_GK_Gjirokastra.136250_TMYx.2007-2021.zip
53,Gjirokastra GK ALB,"['20.15000', '40.08330', '194.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_GK_Gjirokastra.136250_TMYx.zip
54,Korca KE ALB,"['20.76670', '40.60000', '899.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_KE_Korca.136290_TMYx.2004-2018.zip
55,Korca KE ALB,"['20.76670', '40.60000', '899.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_KE_Korca.136290_TMYx.2007-2021.zip
56,Korca KE ALB,"['20.76670', '40.60000', '899.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/ALB_Albania/ALB_KE_Korca.136290_TMYx.zip
57,Andorra.la.Vella AV AND,"['1.50000', '42.50000', '1023.0']",https://climate.onebuilding.org/AND_AV_Andorra.la.Vella.AND001_TMYx.2007-2021.zip
58,Andorra.la.Vella AV AND,"['1.50000', '42.50000', '1023.0']",https://climate.onebuilding.org/AND_AV_Andorra.la.Vella.AND001_TMYx.zip
59,Wolfsegg OO AUT,"['13.67080', '48.10550', '615.6']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Wolfsegg.110010_TMYx.2004-2018.zip
60,Wolfsegg OO AUT,"['13.67080', '48.10550', '615.6']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Wolfsegg.110010_TMYx.2007-2021.zip
61,Wolfsegg OO AUT,"['13.67080', '48.10550', '615.6']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Wolfsegg.110010_TMYx.zip
62,Rohrbach OO AUT,"['13.99420', '48.56970', '602.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Rohrbach.110080_TMYx.2004-2018.zip
63,Rohrbach OO AUT,"['13.99420', '48.56970', '602.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Rohrbach.110080_TMYx.2007-2021.zip
64,Rohrbach OO AUT,"['13.99420', '48.56970', '602.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Rohrbach.110080_TMYx.zip
65,Linz-Blue.Danube.AP OO AUT,"['14.18810', '48.23530', '313.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Linz-Blue.Danube.AP.110100_TMYx.2004-2018.zip
66,Linz-Blue.Danube.AP OO AUT,"['14.18810', '48.23530', '313.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Linz-Blue.Danube.AP.110100_TMYx.2007-2021.zip
67,Linz-Blue.Danube.AP OO AUT,"['14.18810', '48.23530', '313.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Linz-Blue.Danube.AP.110100_TMYx.zip
68,Kremsmunster OO AUT,"['14.13110', '48.05500', '389.5']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Kremsmunster.110120_TMYx.2004-2018.zip
69,Kremsmunster OO AUT,"['14.13110', '48.05500', '389.5']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Kremsmunster.110120_TMYx.2007-2021.zip
70,Kremsmunster OO AUT,"['14.13110', '48.05500', '389.5']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Kremsmunster.110120_TMYx.zip
71,Konigswiesen OO AUT,"['14.83300', '48.40000', '608.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Konigswiesen.110140_TMYx.zip
72,Freistadt OO AUT,"['14.50000', '48.50000', '548.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Freistadt.110150_TMYx.2004-2018.zip
73,Freistadt OO AUT,"['14.50000', '48.50000', '548.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Freistadt.110150_TMYx.2007-2021.zip
74,Freistadt OO AUT,"['14.50000', '48.50000', '548.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Freistadt.110150_TMYx.zip
75,Wiener.Neustadt.East.AP NO AUT,"['16.26000', '47.84300', '273.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Wiener.Neustadt.East.AP.110161_TMYx.2004-2018.zip
76,Wiener.Neustadt.East.AP NO AUT,"['16.26000', '47.84300', '273.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Wiener.Neustadt.East.AP.110161_TMYx.2007-2021.zip
77,Wiener.Neustadt.East.AP NO AUT,"['16.26000', '47.84300', '273.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Wiener.Neustadt.East.AP.110161_TMYx.zip
78,Voslau.Kottingbrunn.AP NO AUT,"['16.26700', '47.96700', '233.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Voslau.Kottingbrunn.AP.110162_TMYx.2004-2018.zip
79,Voslau.Kottingbrunn.AP NO AUT,"['16.26700', '47.96700', '233.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Voslau.Kottingbrunn.AP.110162_TMYx.2007-2021.zip
80,Voslau.Kottingbrunn.AP NO AUT,"['16.26700', '47.96700', '233.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Voslau.Kottingbrunn.AP.110162_TMYx.zip
81,Amstetten NO AUT,"['14.89500', '48.10890', '264.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Amstetten.110180_TMYx.2004-2018.zip
82,Amstetten NO AUT,"['14.89500', '48.10890', '264.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Amstetten.110180_TMYx.2007-2021.zip
83,Amstetten NO AUT,"['14.89500', '48.10890', '264.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Amstetten.110180_TMYx.zip
84,Allentsteig NO AUT,"['15.36690', '48.69080', '606.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Allentsteig.110190_TMYx.2004-2018.zip
85,Allentsteig NO AUT,"['15.36690', '48.69080', '606.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Allentsteig.110190_TMYx.2007-2021.zip
86,Allentsteig NO AUT,"['15.36690', '48.69080', '606.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Allentsteig.110190_TMYx.zip
87,Stift.Zwettl NO AUT,"['15.20360', '48.61780', '505.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Stift.Zwettl.110200_TMYx.2004-2018.zip
88,Stift.Zwettl NO AUT,"['15.20360', '48.61780', '505.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Stift.Zwettl.110200_TMYx.2007-2021.zip
89,Stift.Zwettl NO AUT,"['15.20360', '48.61780', '505.4']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Stift.Zwettl.110200_TMYx.zip
90,Litschau NO AUT,"['15.03830', '48.95470', '556.7']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Litschau.110210_TMYx.2004-2018.zip
91,Litschau NO AUT,"['15.03830', '48.95470', '556.7']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Litschau.110210_TMYx.2007-2021.zip
92,Litschau NO AUT,"['15.03830', '48.95470', '556.7']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Litschau.110210_TMYx.zip
93,Retz NO AUT,"['15.94170', '48.76110', '320.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Retz.110220_TMYx.2004-2018.zip
94,Retz NO AUT,"['15.94170', '48.76110', '320.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Retz.110220_TMYx.2007-2021.zip
95,Retz NO AUT,"['15.94170', '48.76110', '320.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Retz.110220_TMYx.zip
96,Jauerling NO AUT,"['15.33920', '48.33440', '960.5']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Jauerling.110240_TMYx.2004-2018.zip
97,Jauerling NO AUT,"['15.33920', '48.33440', '960.5']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Jauerling.110240_TMYx.2007-2021.zip
98,Jauerling NO AUT,"['15.33920', '48.33440', '960.5']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Jauerling.110240_TMYx.zip
99,Weitra NO AUT,"['14.89860', '48.70220', '569.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Weitra.110250_TMYx.2007-2021.zip
100,Weitra NO AUT,"['14.89860', '48.70220', '569.9']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Weitra.110250_TMYx.zip
101,Stockerau NO AUT,"['16.19250', '48.39690', '205.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Stockerau.110270_TMYx.2007-2021.zip
102,Stockerau NO AUT,"['16.19250', '48.39690', '205.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Stockerau.110270_TMYx.zip
103,Tulln-Langenlebarn.AB NO AUT,"['16.11810', '48.32390', '176.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Tulln-Langenlebarn.AB.110300_TMYx.2004-2018.zip
104,Tulln-Langenlebarn.AB NO AUT,"['16.11810', '48.32390', '176.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Tulln-Langenlebarn.AB.110300_TMYx.2007-2021.zip
105,Tulln-Langenlebarn.AB NO AUT,"['16.11810', '48.32390', '176.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Tulln-Langenlebarn.AB.110300_TMYx.zip
106,Poysdorf NO AUT,"['16.63750', '48.66920', '206.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Poysdorf.110320_TMYx.2004-2018.zip
107,Poysdorf NO AUT,"['16.63750', '48.66920', '206.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Poysdorf.110320_TMYx.2007-2021.zip
108,Poysdorf NO AUT,"['16.63750', '48.66920', '206.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Poysdorf.110320_TMYx.zip
109,Wien-Innere.Stadt WI AUT,"['16.36690', '48.19830', '177.3']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Innere.Stadt.110340_TMYx.2004-2018.zip
110,Wien-Innere.Stadt WI AUT,"['16.36690', '48.19830', '177.3']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Innere.Stadt.110340_TMYx.2007-2021.zip
111,Wien-Innere.Stadt WI AUT,"['16.36690', '48.19830', '177.3']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Innere.Stadt.110340_TMYx.zip
112,Wien-Hohe.Warte WI AUT,"['16.35640', '48.24860', '209.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Hohe.Warte.110350_TMYx.2004-2018.zip
113,Wien-Hohe.Warte WI AUT,"['16.35640', '48.24860', '209.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Hohe.Warte.110350_TMYx.2007-2021.zip
114,Wien-Hohe.Warte WI AUT,"['16.35640', '48.24860', '209.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Hohe.Warte.110350_TMYx.zip
115,Wien-Schwechat.AP NO AUT,"['16.58140', '48.11750', '183.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Wien-Schwechat.AP.110360_TMYx.2004-2018.zip
116,Wien-Schwechat.AP NO AUT,"['16.58140', '48.11750', '183.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Wien-Schwechat.AP.110360_TMYx.2007-2021.zip
117,Wien-Schwechat.AP NO AUT,"['16.58140', '48.11750', '183.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Wien-Schwechat.AP.110360_TMYx.zip
118,Gros.Enzersdorf NO AUT,"['16.55920', '48.19970', '152.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Gros.Enzersdorf.110370_TMYx.2007-2021.zip
119,Gros.Enzersdorf NO AUT,"['16.55920', '48.19970', '152.8']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/NO_Lower_Austria/AUT_NO_Gros.Enzersdorf.110370_TMYx.zip
120,Wien-Unterlaa WI AUT,"['16.41940', '48.12500', '200.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Unterlaa.110400_TMYx.2004-2018.zip
121,Wien-Unterlaa WI AUT,"['16.41940', '48.12500', '200.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Unterlaa.110400_TMYx.2007-2021.zip
122,Wien-Unterlaa WI AUT,"['16.41940', '48.12500', '200.0']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/WI_Vienna/AUT_WI_Wien-Unterlaa.110400_TMYx.zip
123,Ranshofen OO AUT,"['13.02830', '48.22420', '388.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Ranshofen.110510_TMYx.2004-2018.zip
124,Ranshofen OO AUT,"['13.02830', '48.22420', '388.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Ranshofen.110510_TMYx.2007-2021.zip
125,Ranshofen OO AUT,"['13.02830', '48.22420', '388.1']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Ranshofen.110510_TMYx.zip
126,Ried.im.Innkreis OO AUT,"['13.47500', '48.21720', '429.2']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Ried.im.Innkreis.110530_TMYx.2004-2018.zip
127,Ried.im.Innkreis OO AUT,"['13.47500', '48.21720', '429.2']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Ried.im.Innkreis.110530_TMYx.2007-2021.zip
128,Ried.im.Innkreis OO AUT,"['13.47500', '48.21720', '429.2']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Ried.im.Innkreis.110530_TMYx.zip
129,Scharding OO AUT,"['13.43440', '48.46420', '312.7']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Scharding.110550_TMYx.2004-2018.zip
130,Scharding OO AUT,"['13.43440', '48.46420', '312.7']",https://climate.onebuilding.org/WMO_Region_6_Europe/AUT_Austria/OO_Upper_Austria/AUT_OO_Scharding.110550_TMYx.2007-2021.zip
