,Location Name,Coordinates,URL for files
64,Vernadsky.Research.Base UKR ATA,"['-64.25740', '-65.24580', '11.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_UKR_Vernadsky.Research.Base.890630_TMYx.2004-2018.zip
65,Vernadsky.Research.Base UKR ATA,"['-64.25740', '-65.24580', '11.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_UKR_Vernadsky.Research.Base.890630_TMYx.2007-2021.zip
66,Vernadsky.Research.Base UKR ATA,"['-64.25740', '-65.24580', '11.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_UKR_Vernadsky.Research.Base.890630_TMYx.zip
67,Fossil.Bluff.Stn GBR ATA,"['-68.26700', '-71.32930', '69.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Fossil.Bluff.Stn.890650_TMYx.2004-2018.zip
68,Fossil.Bluff.Stn GBR ATA,"['-68.26700', '-71.32930', '69.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Fossil.Bluff.Stn.890650_TMYx.2007-2021.zip
69,Fossil.Bluff.Stn GBR ATA,"['-68.26700', '-71.32930', '69.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Fossil.Bluff.Stn.890650_TMYx.zip
70,San.Martin.Stn ARG ATA,"['-67.10370', '-68.13030', '7.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_ARG_San.Martin.Stn.890660_TMYx.2004-2018.zip
71,San.Martin.Stn ARG ATA,"['-67.10370', '-68.13030', '7.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_ARG_San.Martin.Stn.890660_TMYx.2007-2021.zip
72,San.Martin.Stn ARG ATA,"['-67.10370', '-68.13030', '7.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_ARG_San.Martin.Stn.890660_TMYx.zip
73,U-Wisc-Henry.AWS-High.Polar.Plateau USA ATA,"['-0.39100', '-89.00100', '2741.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Henry.AWS-High.Polar.Plateau.891080_TMYx.2007-2021.zip
74,U-Wisc-Henry.AWS-High.Polar.Plateau USA ATA,"['-0.39100', '-89.00100', '2741.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Henry.AWS-High.Polar.Plateau.891080_TMYx.zip
75,Russkaja.Research.Stn RUS ATA,"['136.0000', '-74.96680', '141.5']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_RUS_Russkaja.Research.Stn.891320_TMYx.zip
76,King.Sejong.Stn-Barton.Peninsula-King.George.Islan KOR ATA,"['-58.78230', '-62.22240', '10.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_KOR_King.Sejong.Stn-Barton.Peninsula-King.George.Islan.892510_TMYx.2004-2018.zip
77,King.Sejong.Stn-Barton.Peninsula-King.George.Islan KOR ATA,"['-58.78230', '-62.22240', '10.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_KOR_King.Sejong.Stn-Barton.Peninsula-King.George.Islan.892510_TMYx.2007-2021.zip
78,King.Sejong.Stn-Barton.Peninsula-King.George.Islan KOR ATA,"['-58.78230', '-62.22240', '10.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_KOR_King.Sejong.Stn-Barton.Peninsula-King.George.Islan.892510_TMYx.zip
79,Comandante.Ferraz.Stn-Admiralty.Bay-King.George.Island BRA ATA,"['-58.96420', '-62.08550', '5.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_BRA_Comandante.Ferraz.Stn-Admiralty.Bay-King.George.Island.892520_TMYx.zip
80,Joinville.Island ATA ATA,"['-55.40000', '-63.18300', '75.0']",https://climate.onebuilding.org/ATA_ATA_Joinville.Island.892530_TMYx.2007-2021.zip
81,Joinville.Island ATA ATA,"['-55.40000', '-63.18300', '75.0']",https://climate.onebuilding.org/ATA_ATA_Joinville.Island.892530_TMYx.zip
82,Limbert.AWS GBR ATA,"['-59.26430', '-75.91420', '40.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Limbert.AWS.892570_TMYx.2004-2018.zip
83,Limbert.AWS GBR ATA,"['-59.26430', '-75.91420', '40.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Limbert.AWS.892570_TMYx.2007-2021.zip
84,Limbert.AWS GBR ATA,"['-59.26430', '-75.91420', '40.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Limbert.AWS.892570_TMYx.zip
85,U-Wisc.Racer.Rock.AWS USA ATA,"['-61.61700', '-64.06700', '17.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc.Racer.Rock.AWS.892610_TMYx.zip
86,Larsen.Ice.Shelf.AWS GBR ATA,"['-61.45880', '-67.01330', '17.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Larsen.Ice.Shelf.AWS.892620_TMYx.2004-2018.zip
87,Larsen.Ice.Shelf.AWS GBR ATA,"['-61.45880', '-67.01330', '17.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Larsen.Ice.Shelf.AWS.892620_TMYx.2007-2021.zip
88,Larsen.Ice.Shelf.AWS GBR ATA,"['-61.45880', '-67.01330', '17.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Larsen.Ice.Shelf.AWS.892620_TMYx.zip
89,U-Wisc.Uranus.AWS USA ATA,"['-68.93300', '-71.43300', '780.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc.Uranus.AWS.892640_TMYx.zip
90,Butler.Island.AWS GBR ATA,"['-60.16980', '-72.20630', '91.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Butler.Island.AWS.892660_TMYx.2004-2018.zip
91,Butler.Island.AWS GBR ATA,"['-60.16980', '-72.20630', '91.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Butler.Island.AWS.892660_TMYx.2007-2021.zip
92,Butler.Island.AWS GBR ATA,"['-60.16980', '-72.20630', '91.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Butler.Island.AWS.892660_TMYx.zip
93,Navy.Operated.Amos ATA ATA,"['-62.53300', '-75.01700', '25.0']",https://climate.onebuilding.org/ATA_ATA_Navy.Operated.Amos.892680_TMYx.2007-2021.zip
94,Navy.Operated.Amos ATA ATA,"['-62.53300', '-75.01700', '25.0']",https://climate.onebuilding.org/ATA_ATA_Navy.Operated.Amos.892680_TMYx.zip
95,Bonaparte.Point ATA ATA,"['-58.93760', '-64.78300', '8.0']",https://climate.onebuilding.org/ATA_ATA_Bonaparte.Point.892690_TMYx.2007-2021.zip
96,Bonaparte.Point ATA ATA,"['-58.93760', '-64.78300', '8.0']",https://climate.onebuilding.org/ATA_ATA_Bonaparte.Point.892690_TMYx.zip
97,Sky.Blu.AWS GBR ATA,"['-71.48980', '-74.79230', '1510.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Sky.Blu.AWS.892720_TMYx.2004-2018.zip
98,Sky.Blu.AWS GBR ATA,"['-71.48980', '-74.79230', '1510.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Sky.Blu.AWS.892720_TMYx.2007-2021.zip
99,Sky.Blu.AWS GBR ATA,"['-71.48980', '-74.79230', '1510.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_GBR_Sky.Blu.AWS.892720_TMYx.zip
100,U-Wisc-Theresa.AWS-West.Antarctica USA ATA,"['-115.8410', '-84.60200', '1455.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Theresa.AWS-West.Antarctica.893140_TMYx.2007-2021.zip
101,U-Wisc-Theresa.AWS-West.Antarctica USA ATA,"['-115.8410', '-84.60200', '1455.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Theresa.AWS-West.Antarctica.893140_TMYx.zip
102,Byrd.Stn USA ATA,"['-119.4380', '-80.01100', '1539.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_Byrd.Stn.893240_TMYx.2007-2021.zip
103,Byrd.Stn USA ATA,"['-119.4380', '-80.01100', '1539.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_Byrd.Stn.893240_TMYx.zip
104,Mount.Siple USA ATA,"['-127.0520', '-73.19800', '271.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_Mount.Siple.893270_TMYx.2007-2021.zip
105,Mount.Siple USA ATA,"['-127.0520', '-73.19800', '271.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_Mount.Siple.893270_TMYx.zip
106,U-Wisc-Harry.AWS-West.Antarctica USA ATA,"['-121.4090', '-83.00500', '956.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Harry.AWS-West.Antarctica.893290_TMYx.2007-2021.zip
107,U-Wisc-Harry.AWS-West.Antarctica USA ATA,"['-121.4090', '-83.00500', '956.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Harry.AWS-West.Antarctica.893290_TMYx.zip
108,U-Wisc-Elizabeth.AWS-West.Antarctica USA ATA,"['-137.0780', '-82.60700', '519.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Elizabeth.AWS-West.Antarctica.893320_TMYx.2007-2021.zip
109,U-Wisc-Elizabeth.AWS-West.Antarctica USA ATA,"['-137.0780', '-82.60700', '519.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Elizabeth.AWS-West.Antarctica.893320_TMYx.zip
110,U-Wisc-Siple.Dome.AWS-West.Antarctica USA ATA,"['-148.9920', '-81.65200', '667.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Siple.Dome.AWS-West.Antarctica.893450_TMYx.2007-2021.zip
111,U-Wisc-Siple.Dome.AWS-West.Antarctica USA ATA,"['-148.9920', '-81.65200', '667.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Siple.Dome.AWS-West.Antarctica.893450_TMYx.zip
112,U-Wisc.Scott.Island.AWS USA ATA,"['-179.9670', '-67.36700', '30.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc.Scott.Island.AWS.893710_TMYx.2007-2021.zip
113,U-Wisc.Scott.Island.AWS USA ATA,"['-179.9670', '-67.36700', '30.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc.Scott.Island.AWS.893710_TMYx.zip
114,U-Wisc-Gill.AWS-Ross.Ice.Shelf USA ATA,"['-178.5400', '-79.83100', '54.0']",https://climate.onebuilding.org/WMO_Region_7_Antarctica/ATA_Antarctica/ATA_USA_U-Wisc-Gill.AWS-Ross.Ice.Shelf.893760_TMYx.2007-2021.zip
