,Location Name,Coordinates,URL for files
0,Burwash.AP YT CAN,"['-139.0400', '61.37060', '805.3']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/YT_Yukon/CAN_YT_Burwash.AP.710010_TMYx.2004-2018.zip
1,Burwash.AP YT CAN,"['-139.0400', '61.37060', '805.3']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/YT_Yukon/CAN_YT_Burwash.AP.710010_TMYx.2007-2021.zip
2,Burwash.AP YT CAN,"['-139.0400', '61.37060', '805.3']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/YT_Yukon/CAN_YT_Burwash.AP.710010_TMYx.zip
3,Churchill.Falls.AP NL CAN,"['-64.10640', '53.56190', '439.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NL_Newfoundland_and_Labrador/CAN_NL_Churchill.Falls.AP.710020_TMYx.2004-2018.zip
4,Churchill.Falls.AP NL CAN,"['-64.10640', '53.56190', '439.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NL_Newfoundland_and_Labrador/CAN_NL_Churchill.Falls.AP.710020_TMYx.2007-2021.zip
5,Churchill.Falls.AP NL CAN,"['-64.10640', '53.56190', '439.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NL_Newfoundland_and_Labrador/CAN_NL_Churchill.Falls.AP.710020_TMYx.zip
6,La.Grande.4.AP QC CAN,"['-73.67530', '53.75470', '306.3']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_La.Grande.4.AP.710030_TMYx.2004-2018.zip
7,La.Grande.4.AP QC CAN,"['-73.67530', '53.75470', '306.3']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_La.Grande.4.AP.710030_TMYx.2007-2021.zip
8,La.Grande.4.AP QC CAN,"['-73.67530', '53.75470', '306.3']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_La.Grande.4.AP.710030_TMYx.zip
9,Albert.Hall.AgCM AB CAN,"['-111.1670', '53.10000', '658.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Albert.Hall.AgCM.710050_TMYx.2004-2018.zip
10,Albert.Hall.AgCM AB CAN,"['-111.1812', '53.11340', '658.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Albert.Hall.AgCM.710050_TMYx.2007-2021.zip
11,Albert.Hall.AgCM AB CAN,"['-111.1812', '53.11340', '658.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Albert.Hall.AgCM.710050_TMYx.zip
12,Alliance.AgCM AB CAN,"['-111.7670', '52.30000', '737.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Alliance.AgCM.710060_TMYx.2004-2018.zip
13,Alliance.AgCM AB CAN,"['-111.7670', '52.30000', '737.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Alliance.AgCM.710060_TMYx.2007-2021.zip
14,Alliance.AgCM AB CAN,"['-111.7670', '52.30000', '737.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Alliance.AgCM.710060_TMYx.zip
15,Barons.AgCM AB CAN,"['-113.2244', '50.02580', '967.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Barons.AgCM.710070_TMYx.2004-2018.zip
16,Barons.AgCM AB CAN,"['-113.2244', '50.02580', '967.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Barons.AgCM.710070_TMYx.2007-2021.zip
17,Barons.AgCM AB CAN,"['-113.2244', '50.02580', '967.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Barons.AgCM.710070_TMYx.zip
18,Bassano.AgCM AB CAN,"['-112.4500', '50.88300', '807.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bassano.AgCM.710080_TMYx.2004-2018.zip
19,Bassano.AgCM AB CAN,"['-112.4650', '50.89250', '807.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bassano.AgCM.710080_TMYx.2007-2021.zip
20,Bassano.AgCM AB CAN,"['-112.4650', '50.89250', '807.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bassano.AgCM.710080_TMYx.zip
21,Beiseker.AgCM AB CAN,"['-113.3500', '51.36700', '896.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Beiseker.AgCM.710090_TMYx.2004-2018.zip
22,Beiseker.AgCM AB CAN,"['-113.3570', '51.37900', '896.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Beiseker.AgCM.710090_TMYx.2007-2021.zip
23,Beiseker.AgCM AB CAN,"['-113.3570', '51.37900', '896.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Beiseker.AgCM.710090_TMYx.zip
24,Bellshill.AgCM AB CAN,"['-111.4653', '52.58220', '721.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bellshill.AgCM.710100_TMYx.2004-2018.zip
25,Bellshill.AgCM AB CAN,"['-111.4653', '52.58220', '721.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bellshill.AgCM.710100_TMYx.2007-2021.zip
26,Bellshill.AgCM AB CAN,"['-111.4653', '52.58220', '721.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bellshill.AgCM.710100_TMYx.zip
27,Big.Valley.AgCM AB CAN,"['-112.8000', '51.98300', '870.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Big.Valley.AgCM.710110_TMYx.2004-2018.zip
28,Big.Valley.AgCM AB CAN,"['-112.8000', '51.98300', '870.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Big.Valley.AgCM.710110_TMYx.2007-2021.zip
29,Big.Valley.AgCM AB CAN,"['-112.8000', '51.98300', '870.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Big.Valley.AgCM.710110_TMYx.zip
30,Cadogan.AgCM AB CAN,"['-110.5100', '52.33420', '690.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Cadogan.AgCM.710120_TMYx.2004-2018.zip
31,Cadogan.AgCM AB CAN,"['-110.5100', '52.33420', '690.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Cadogan.AgCM.710120_TMYx.2007-2021.zip
32,Cadogan.AgCM AB CAN,"['-110.5100', '52.33420', '690.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Cadogan.AgCM.710120_TMYx.zip
33,Craigmyle.AgCM AB CAN,"['-112.2522', '51.77500', '845.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Craigmyle.AgCM.710130_TMYx.2004-2018.zip
34,Craigmyle.AgCM AB CAN,"['-112.2522', '51.77500', '845.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Craigmyle.AgCM.710130_TMYx.2007-2021.zip
35,Craigmyle.AgCM AB CAN,"['-112.2522', '51.77500', '845.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Craigmyle.AgCM.710130_TMYx.zip
36,Delburne.AgCM AB CAN,"['-113.1756', '52.18280', '889.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Delburne.AgCM.710140_TMYx.2004-2018.zip
37,Delburne.AgCM AB CAN,"['-113.1756', '52.18280', '889.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Delburne.AgCM.710140_TMYx.2007-2021.zip
38,Delburne.AgCM AB CAN,"['-113.1756', '52.18280', '889.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Delburne.AgCM.710140_TMYx.zip
39,Milk.River.Ridge.Reservoir AB CAN,"['-112.5383', '49.28390', '1305.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Milk.River.Ridge.Reservoir.710150_TMYx.2004-2018.zip
40,Milk.River.Ridge.Reservoir AB CAN,"['-112.5383', '49.28390', '1305.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Milk.River.Ridge.Reservoir.710150_TMYx.2007-2021.zip
41,Milk.River.Ridge.Reservoir AB CAN,"['-112.5383', '49.28390', '1305.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Milk.River.Ridge.Reservoir.710150_TMYx.zip
42,Bullhorn.Headwaters AB CAN,"['-113.5506', '49.15250', '1326.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bullhorn.Headwaters.710160_TMYx.2004-2018.zip
43,Bullhorn.Headwaters AB CAN,"['-113.5506', '49.15250', '1326.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bullhorn.Headwaters.710160_TMYx.2007-2021.zip
44,Bullhorn.Headwaters AB CAN,"['-113.5506', '49.15250', '1326.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Bullhorn.Headwaters.710160_TMYx.zip
45,Stefansson.Island NU CAN,"['-105.2830', '73.75000', '11.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Stefansson.Island.710170_TMYx.2004-2018.zip
46,Stefansson.Island NU CAN,"['-105.2830', '73.75000', '11.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Stefansson.Island.710170_TMYx.2007-2021.zip
47,Stefansson.Island NU CAN,"['-105.2830', '73.75000', '11.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NU_Nunavut/CAN_NU_Stefansson.Island.710170_TMYx.zip
48,St.Leonard.AP NB CAN,"['-67.83190', '47.15780', '245.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NB_New_Brunswick/CAN_NB_St.Leonard.AP.710190_TMYx.2004-2018.zip
49,St.Leonard.AP NB CAN,"['-67.83190', '47.15780', '245.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NB_New_Brunswick/CAN_NB_St.Leonard.AP.710190_TMYx.2007-2021.zip
50,St.Leonard.AP NB CAN,"['-67.83190', '47.15780', '245.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NB_New_Brunswick/CAN_NB_St.Leonard.AP.710190_TMYx.zip
51,Yohin NT CAN,"['-123.7417', '61.24190', '204.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Yohin.710200_TMYx.2004-2018.zip
52,Yohin NT CAN,"['-123.7417', '61.24190', '204.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Yohin.710200_TMYx.2007-2021.zip
53,Yohin NT CAN,"['-123.7417', '61.24190', '204.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Yohin.710200_TMYx.zip
54,Wekweeti.AP NT CAN,"['-114.0757', '64.19230', '377.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Wekweeti.AP.710205_TMYx.2004-2018.zip
55,Wekweeti.AP NT CAN,"['-114.0757', '64.19227', '377.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Wekweeti.AP.710205_TMYx.2007-2021.zip
56,Wekweeti.AP NT CAN,"['-114.0757', '64.19227', '377.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Wekweeti.AP.710205_TMYx.zip
57,Deadmen.Valley NT CAN,"['-124.4683', '61.25670', '283.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Deadmen.Valley.710210_TMYx.2004-2018.zip
58,Deadmen.Valley NT CAN,"['-124.4683', '61.25670', '283.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Deadmen.Valley.710210_TMYx.2007-2021.zip
59,Deadmen.Valley NT CAN,"['-124.4683', '61.25670', '283.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Deadmen.Valley.710210_TMYx.zip
60,Prince.Rupert.AP-Digby.Island BC CAN,"['-130.4447', '54.28610', '35.4']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Prince.Rupert.AP-Digby.Island.710220_TMYx.2004-2018.zip
61,Prince.Rupert.AP-Digby.Island BC CAN,"['-130.4447', '54.28610', '35.4']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Prince.Rupert.AP-Digby.Island.710220_TMYx.2007-2021.zip
62,Prince.Rupert.AP-Digby.Island BC CAN,"['-130.4447', '54.28610', '35.4']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Prince.Rupert.AP-Digby.Island.710220_TMYx.zip
63,Jimmy.Lake.AWOS SK CAN,"['-109.9619', '54.90830', '637.1']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/SK_Saskatchewan/CAN_SK_Jimmy.Lake.AWOS.710230_TMYx.2004-2018.zip
64,Jimmy.Lake.AWOS SK CAN,"['-109.9619', '54.90830', '637.1']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/SK_Saskatchewan/CAN_SK_Jimmy.Lake.AWOS.710230_TMYx.2007-2021.zip
65,Jimmy.Lake.AWOS SK CAN,"['-109.9619', '54.90830', '637.1']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/SK_Saskatchewan/CAN_SK_Jimmy.Lake.AWOS.710230_TMYx.zip
66,Fort.Vermilion AB CAN,"['-116.0403', '58.38220', '289.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Fort.Vermilion.710240_TMYx.2004-2018.zip
67,Fort.Vermilion AB CAN,"['-116.0403', '58.38220', '289.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Fort.Vermilion.710240_TMYx.2007-2021.zip
68,Fort.Vermilion AB CAN,"['-116.0403', '58.38220', '289.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Fort.Vermilion.710240_TMYx.zip
69,Medicine.Hat.Rgnl.AP AB CAN,"['-110.7172', '50.02500', '717.4']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Medicine.Hat.Rgnl.AP.710260_TMYx.2004-2018.zip
70,Medicine.Hat.Rgnl.AP AB CAN,"['-110.7172', '50.02500', '717.4']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Medicine.Hat.Rgnl.AP.710260_TMYx.2007-2021.zip
71,Medicine.Hat.Rgnl.AP AB CAN,"['-110.7172', '50.02500', '717.4']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Medicine.Hat.Rgnl.AP.710260_TMYx.zip
72,Maple.Plains PE CAN,"['-63.58300', '46.30000', '46.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/PE_Prince_Edward_Island/CAN_PE_Maple.Plains.710267_TMYx.2004-2018.zip
73,Maple.Plains PE CAN,"['-63.58300', '46.30000', '46.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/PE_Prince_Edward_Island/CAN_PE_Maple.Plains.710267_TMYx.2007-2021.zip
74,Maple.Plains PE CAN,"['-63.58300', '46.30000', '46.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/PE_Prince_Edward_Island/CAN_PE_Maple.Plains.710267_TMYx.zip
75,Ingonish.Beach NS CAN,"['-60.40640', '46.66280', '11.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NS_Nova_Scotia/CAN_NS_Ingonish.Beach.710270_TMYx.2004-2018.zip
76,Ingonish.Beach NS CAN,"['-60.40640', '46.66280', '11.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NS_Nova_Scotia/CAN_NS_Ingonish.Beach.710270_TMYx.2007-2021.zip
77,Ingonish.Beach NS CAN,"['-60.40640', '46.66280', '11.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NS_Nova_Scotia/CAN_NS_Ingonish.Beach.710270_TMYx.zip
78,Tatlayoko.Lake BC CAN,"['-124.4031', '51.67450', '876.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Tatlayoko.Lake.710280_TMYx.2004-2018.zip
79,Tatlayoko.Lake BC CAN,"['-124.4031', '51.67450', '876.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Tatlayoko.Lake.710280_TMYx.2007-2021.zip
80,Tatlayoko.Lake BC CAN,"['-124.4031', '51.67450', '876.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Tatlayoko.Lake.710280_TMYx.zip
81,Holman.CS NT CAN,"['-117.8000', '70.75000', '30.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Holman.CS.710290_TMYx.2004-2018.zip
82,Holman.CS NT CAN,"['-117.8000', '70.75000', '30.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Holman.CS.710290_TMYx.2007-2021.zip
83,Holman.CS NT CAN,"['-117.8000', '70.75000', '30.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Holman.CS.710290_TMYx.zip
84,Grand.Manan.AP NB CAN,"['-66.80000', '44.70000', '78.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NB_New_Brunswick/CAN_NB_Grand.Manan.AP.710300_TMYx.2004-2018.zip
85,Grand.Manan.AP NB CAN,"['-66.80000', '44.70000', '78.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NB_New_Brunswick/CAN_NB_Grand.Manan.AP.710300_TMYx.2007-2021.zip
86,Grand.Manan.AP NB CAN,"['-66.80000', '44.70000', '78.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NB_New_Brunswick/CAN_NB_Grand.Manan.AP.710300_TMYx.zip
87,Discovery.Island BC CAN,"['-123.2258', '48.42470', '27.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Discovery.Island.710310_TMYx.2004-2018.zip
88,Discovery.Island BC CAN,"['-123.2258', '48.42470', '27.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Discovery.Island.710310_TMYx.2007-2021.zip
89,Discovery.Island BC CAN,"['-123.2258', '48.42470', '27.5']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Discovery.Island.710310_TMYx.zip
90,Princeton.Rgnl.AP BC CAN,"['-120.5100', '49.46500', '698.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Princeton.Rgnl.AP.710320_TMYx.2004-2018.zip
91,Princeton.Rgnl.AP BC CAN,"['-120.5100', '49.46500', '698.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Princeton.Rgnl.AP.710320_TMYx.2007-2021.zip
92,Princeton.Rgnl.AP BC CAN,"['-120.5100', '49.46500', '698.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Princeton.Rgnl.AP.710320_TMYx.zip
93,Key.Lake.AP SK CAN,"['-105.6000', '57.25000', '513.9']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/SK_Saskatchewan/CAN_SK_Key.Lake.AP.710330_TMYx.2004-2018.zip
94,Key.Lake.AP SK CAN,"['-105.6000', '57.25000', '513.9']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/SK_Saskatchewan/CAN_SK_Key.Lake.AP.710330_TMYx.2007-2021.zip
95,Key.Lake.AP SK CAN,"['-105.6000', '57.25000', '513.9']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/SK_Saskatchewan/CAN_SK_Key.Lake.AP.710330_TMYx.zip
96,Chetwynd.AP BC CAN,"['-121.6270', '55.68700', '609.6']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Chetwynd.AP.710348_TMYx.2004-2018.zip
97,Chetwynd.AP BC CAN,"['-121.6270', '55.68700', '609.6']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Chetwynd.AP.710348_TMYx.2007-2021.zip
98,Chetwynd.AP BC CAN,"['-121.6270', '55.68700', '609.6']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Chetwynd.AP.710348_TMYx.zip
99,Makkovik.AP NL CAN,"['-59.18300', '55.08300', '71.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NL_Newfoundland_and_Labrador/CAN_NL_Makkovik.AP.710349_TMYx.2004-2018.zip
100,Makkovik.AP NL CAN,"['-59.18300', '55.08300', '71.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NL_Newfoundland_and_Labrador/CAN_NL_Makkovik.AP.710349_TMYx.2007-2021.zip
101,Makkovik.AP NL CAN,"['-59.18300', '55.08300', '71.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NL_Newfoundland_and_Labrador/CAN_NL_Makkovik.AP.710349_TMYx.zip
102,Linden.AgCM AB CAN,"['-113.6556', '51.61890', '914.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Linden.AgCM.710350_TMYx.2004-2018.zip
103,Linden.AgCM AB CAN,"['-113.6556', '51.61890', '914.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Linden.AgCM.710350_TMYx.2007-2021.zip
104,Linden.AgCM AB CAN,"['-113.6556', '51.61890', '914.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/AB_Alberta/CAN_AB_Linden.AgCM.710350_TMYx.zip
105,Mont.Tremblant.Intl.AP QC CAN,"['-74.78000', '46.40900', '252.1']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Mont.Tremblant.Intl.AP.710351_TMYx.zip
106,Golden.AP BC CAN,"['-116.9820', '51.29900', '784.9']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Golden.AP.710354_TMYx.2007-2021.zip
107,Golden.AP BC CAN,"['-116.9820', '51.29900', '784.9']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Golden.AP.710354_TMYx.zip
108,Ekati.AP NT CAN,"['-110.6170', '64.70000', '469.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Ekati.AP.710356_TMYx.2007-2021.zip
109,Ekati.AP NT CAN,"['-110.6170', '64.70000', '469.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/NT_Northwest_Territories/CAN_NT_Ekati.AP.710356_TMYx.zip
110,Lac.Memphremagog QC CAN,"['-72.17000', '45.27000', '209.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Lac.Memphremagog.710359_TMYx.2004-2018.zip
111,Lac.Memphremagog QC CAN,"['-72.17000', '45.27000', '209.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Lac.Memphremagog.710359_TMYx.2007-2021.zip
112,Lac.Memphremagog QC CAN,"['-72.17000', '45.27000', '209.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Lac.Memphremagog.710359_TMYx.zip
113,Granby QC CAN,"['-72.76700', '45.36700', '86.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Granby.710367_TMYx.2004-2018.zip
114,Granby QC CAN,"['-72.76700', '45.36700', '86.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Granby.710367_TMYx.2007-2021.zip
115,Granby QC CAN,"['-72.76700', '45.36700', '86.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/QC_Quebec/CAN_QC_Granby.710367_TMYx.zip
116,Point.Atkinson BC CAN,"['-123.2647', '49.33030', '13.0']",https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Point.Atkinson.710370_TMYx.2004-2018.zip
