,Location Name,Coordinates,URL for files
18,Chakhcharan.AP GHO AFG,"['65.26700', '34.53300', '2250.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_GHO_Chakhcharan.AP.409420_TMYx.2007-2021.zip
19,Chakhcharan.AP GHO AFG,"['65.26700', '34.53300', '2250.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_GHO_Chakhcharan.AP.409420_TMYx.zip
20,Bamiyan BAM AFG,"['67.81700', '34.81700', '2550.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_BAM_Bamiyan.409450_TMYx.2007-2021.zip
21,Bamiyan BAM AFG,"['67.81700', '34.81700', '2550.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_BAM_Bamiyan.409450_TMYx.zip
22,Kabul-Karzai.Intl.AP KAB AFG,"['69.21200', '34.56600', '1791.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAB_Kabul-Karzai.Intl.AP.409480_TMYx.2004-2018.zip
23,Kabul-Karzai.Intl.AP KAB AFG,"['69.21420', '34.55520', '1791.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAB_Kabul-Karzai.Intl.AP.409480_TMYx.2007-2021.zip
24,Kabul-Karzai.Intl.AP KAB AFG,"['69.21420', '34.55520', '1791.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAB_Kabul-Karzai.Intl.AP.409480_TMYx.zip
25,Jalalabad.AP NAN AFG,"['70.49900', '34.40000', '552.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_NAN_Jalalabad.AP.409540_TMYx.2004-2018.zip
26,Jalalabad.AP NAN AFG,"['70.49900', '34.40000', '552.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_NAN_Jalalabad.AP.409540_TMYx.2007-2021.zip
27,Jalalabad.AP NAN AFG,"['70.49900', '34.40000', '552.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_NAN_Jalalabad.AP.409540_TMYx.zip
28,Shindand.AB HER AFG,"['62.26100', '33.39100', '1150.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_HER_Shindand.AB.409570_TMYx.2004-2018.zip
29,Shindand.AB HER AFG,"['62.26100', '33.39100', '1150.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_HER_Shindand.AB.409570_TMYx.2007-2021.zip
30,Shindand.AB HER AFG,"['62.26100', '33.39100', '1150.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_HER_Shindand.AB.409570_TMYx.zip
31,Ghazni.AP GHA AFG,"['68.41700', '33.53300', '2183.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_GHA_Ghazni.AP.409680_TMYx.2004-2018.zip
32,Ghazni.AP GHA AFG,"['68.41700', '33.53300', '2183.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_GHA_Ghazni.AP.409680_TMYx.2007-2021.zip
33,Ghazni.AP GHA AFG,"['68.41700', '33.53300', '2183.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_GHA_Ghazni.AP.409680_TMYx.zip
34,Gardez PIA AFG,"['69.25000', '33.56700', '2358.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_PIA_Gardez.409700_TMYx.2004-2018.zip
35,Gardez PIA AFG,"['69.25000', '33.56700', '2358.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_PIA_Gardez.409700_TMYx.2007-2021.zip
36,Gardez PIA AFG,"['69.25000', '33.56700', '2358.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_PIA_Gardez.409700_TMYx.zip
37,Khost KHO AFG,"['69.95000', '33.35000', '1146.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KHO_Khost.409710_TMYx.2004-2018.zip
38,Khost KHO AFG,"['69.95000', '33.35000', '1146.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KHO_Khost.409710_TMYx.2007-2021.zip
39,Khost KHO AFG,"['69.95000', '33.35000', '1146.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KHO_Khost.409710_TMYx.zip
40,Farah FRA AFG,"['62.18300', '32.36700', '700.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_FRA_Farah.409740_TMYx.2007-2021.zip
41,Farah FRA AFG,"['62.18300', '32.36700', '700.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_FRA_Farah.409740_TMYx.zip
42,Tirin.Kot.AP URU AFG,"['65.86700', '32.61700', '1350.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_URU_Tirin.Kot.AP.409770_TMYx.2004-2018.zip
43,Tirin.Kot.AP URU AFG,"['65.86700', '32.61700', '1350.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_URU_Tirin.Kot.AP.409770_TMYx.2007-2021.zip
44,Tirin.Kot.AP URU AFG,"['65.86700', '32.61700', '1350.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_URU_Tirin.Kot.AP.409770_TMYx.zip
45,Bust.AP HEL AFG,"['64.36700', '31.55000', '780.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_HEL_Bust.AP.409880_TMYx.2007-2021.zip
46,Bust.AP HEL AFG,"['64.36700', '31.55000', '780.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_HEL_Bust.AP.409880_TMYx.zip
47,Kandahar.Intl.AP KAN AFG,"['65.84800', '31.50600', '1017.1']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAN_Kandahar.Intl.AP.409900_TMYx.2004-2018.zip
48,Kandahar.Intl.AP KAN AFG,"['65.85240', '31.50210', '1017.1']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAN_Kandahar.Intl.AP.409900_TMYx.2007-2021.zip
49,Kandahar.Intl.AP KAN AFG,"['65.85240', '31.50210', '1017.1']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAN_Kandahar.Intl.AP.409900_TMYx.zip
50,FOB.Leatherneck HEL AFG,"['64.18300', '31.90000', '890.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_HEL_FOB.Leatherneck.691784_TMYx.zip
51,Shank.AP LOG AFG,"['69.06700', '33.91700', '2016.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_LOG_Shank.AP.692814_TMYx.zip
52,FOB.Bostic KNR AFG,"['71.51700', '35.21700', '1042.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KNR_FOB.Bostic.697094_TMYx.2007-2021.zip
53,FOB.Bostic KNR AFG,"['71.51700', '35.21700', '1042.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KNR_FOB.Bostic.697094_TMYx.zip
54,Bagram.AP PAR AFG,"['69.25900', '34.94400', '1492.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_PAR_Bagram.AP.697284_TMYx.2004-2018.zip
55,Bagram.AP PAR AFG,"['69.25900', '34.94400', '1492.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_PAR_Bagram.AP.697284_TMYx.2007-2021.zip
56,Bagram.AP PAR AFG,"['69.25900', '34.94400', '1492.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_PAR_Bagram.AP.697284_TMYx.zip
57,Kabul.Soccer.Field KAB AFG,"['69.19000', '34.53000', '1805.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAB_Kabul.Soccer.Field.697594_TMYx.2007-2021.zip
58,Kabul.Soccer.Field KAB AFG,"['69.19000', '34.53000', '1805.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_KAB_Kabul.Soccer.Field.697594_TMYx.zip
59,Bala.Murghab BDG AFG,"['63.30000', '35.60000', '472.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/AFG_Afghanistan/AFG_BDG_Bala.Murghab.697724_TMYx.zip
60,Sharjah.Sw AZ ARE,"['55.38300', '25.35000', '5.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Sharjah.Sw.404490_TMYx.zip
61,Khaimah.Intl.AP RK ARE,"['55.93900', '25.61300', '31.1']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_RK_Khaimah.Intl.AP.411840_TMYx.2004-2018.zip
62,Khaimah.Intl.AP RK ARE,"['55.93900', '25.61300', '31.1']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_RK_Khaimah.Intl.AP.411840_TMYx.2007-2021.zip
63,Khaimah.Intl.AP RK ARE,"['55.93900', '25.61300', '31.1']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_RK_Khaimah.Intl.AP.411840_TMYx.zip
64,Dubai.Intl.AP DU ARE,"['55.36400', '25.25500', '10.4']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Dubai.Intl.AP.411940_TMYx.2004-2018.zip
65,Dubai.Intl.AP DU ARE,"['55.36400', '25.25500', '10.4']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Dubai.Intl.AP.411940_TMYx.2007-2021.zip
66,Dubai.Intl.AP DU ARE,"['55.36400', '25.25500', '10.4']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Dubai.Intl.AP.411940_TMYx.zip
67,Maktoum.Intl.AP DU ARE,"['55.17200', '24.88600', '18.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Maktoum.Intl.AP.411945_TMYx.2004-2018.zip
68,Dubai.World.Central.Intl.AP-Maktoum.Intl.AP DU ARE,"['55.16100', '24.89700', '37.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Dubai.World.Central.Intl.AP-Maktoum.Intl.AP.411945_TMYx.2007-2021.zip
69,Maktoum.Intl.AP DU ARE,"['55.16100', '24.89700', '37.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Maktoum.Intl.AP.411945_TMYx.zip
70,Sharjah.Intl.AP SH ARE,"['55.51700', '25.32900', '33.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_SH_Sharjah.Intl.AP.411960_TMYx.2004-2018.zip
71,Sharjah.Intl.AP SH ARE,"['55.51700', '25.32900', '33.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_SH_Sharjah.Intl.AP.411960_TMYx.2007-2021.zip
72,Sharjah.Intl.AP SH ARE,"['55.51700', '25.32900', '33.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_SH_Sharjah.Intl.AP.411960_TMYx.zip
73,Fujairah.Intl.AP FU ARE,"['56.32400', '25.11200', '46.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_FU_Fujairah.Intl.AP.411980_TMYx.2004-2018.zip
74,Fujairah.Intl.AP FU ARE,"['56.32400', '25.11200', '46.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_FU_Fujairah.Intl.AP.411980_TMYx.2007-2021.zip
75,Fujairah.Intl.AP FU ARE,"['56.32400', '25.11200', '46.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_FU_Fujairah.Intl.AP.411980_TMYx.zip
76,Abu.Dhabi-Bateen.Exec.AP AZ ARE,"['54.45800', '24.42800', '4.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Abu.Dhabi-Bateen.Exec.AP.412160_TMYx.2004-2018.zip
77,Abu.Dhabi-Bateen.Exec.AP AZ ARE,"['54.45800', '24.42800', '4.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Abu.Dhabi-Bateen.Exec.AP.412160_TMYx.2007-2021.zip
78,Abu.Dhabi-Bateen.Exec.AP AZ ARE,"['54.45800', '24.42800', '4.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Abu.Dhabi-Bateen.Exec.AP.412160_TMYx.zip
79,Al.Hamra.Aux.AP AZ ARE,"['52.46400', '24.07400', '15.2']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Al.Hamra.Aux.AP.412161_TMYx.2007-2021.zip
80,Al.Hamra.Aux.AP AZ ARE,"['52.46400', '24.07400', '15.2']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Al.Hamra.Aux.AP.412161_TMYx.zip
81,Dhafra.AB AZ ARE,"['54.54800', '24.24800', '23.2']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Dhafra.AB.412162_TMYx.2004-2018.zip
82,Dhafra.AB AZ ARE,"['54.54800', '24.24800', '23.2']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Dhafra.AB.412162_TMYx.2007-2021.zip
83,Dhafra.AB AZ ARE,"['54.54800', '24.24800', '23.2']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Dhafra.AB.412162_TMYx.zip
84,Dalma AZ ARE,"['52.31700', '24.46700', '25.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Dalma.412163_TMYx.2007-2021.zip
85,Dalma AZ ARE,"['52.31700', '24.46700', '25.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Dalma.412163_TMYx.zip
86,Dubai.Minhad.Ab DU ARE,"['55.36600', '25.02700', '50.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Dubai.Minhad.Ab.412164_TMYx.2007-2021.zip
87,Dubai.Minhad.Ab DU ARE,"['55.36600', '25.02700', '50.3']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_DU_Dubai.Minhad.Ab.412164_TMYx.zip
88,Sir.Abu.Nuayr.AP SH ARE,"['54.23400', '25.21700', '7.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_SH_Sir.Abu.Nuayr.AP.412165_TMYx.2007-2021.zip
89,Sir.Abu.Nuayr.AP SH ARE,"['54.23400', '25.21700', '7.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_SH_Sir.Abu.Nuayr.AP.412165_TMYx.zip
90,Abu.Dhabi.Intl.AP AZ ARE,"['54.65100', '24.43300', '26.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Abu.Dhabi.Intl.AP.412170_TMYx.2004-2018.zip
91,Abu.Dhabi.Intl.AP AZ ARE,"['54.65100', '24.43300', '26.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Abu.Dhabi.Intl.AP.412170_TMYx.2007-2021.zip
92,Abu.Dhabi.Intl.AP AZ ARE,"['54.65100', '24.43300', '26.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Abu.Dhabi.Intl.AP.412170_TMYx.zip
93,Ain.Intl.AP AZ ARE,"['55.60900', '24.26200', '264.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Ain.Intl.AP.412180_TMYx.2004-2018.zip
94,Ain.Intl.AP AZ ARE,"['55.60900', '24.26200', '264.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Ain.Intl.AP.412180_TMYx.2007-2021.zip
95,Ain.Intl.AP AZ ARE,"['55.60900', '24.26200', '264.9']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Ain.Intl.AP.412180_TMYx.zip
96,Buhasa AZ ARE,"['53.38300', '23.61700', '94.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARE_United_Arab_Emirates/ARE_AZ_Buhasa.412265_TMYx.zip
97,Shirak.Intl.AP SH ARM,"['43.85720', '40.75130', '1524.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Shirak.Intl.AP.353948_TMYx.2004-2018.zip
98,Shirak.Intl.AP SH ARM,"['43.85720', '40.75130', '1524.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Shirak.Intl.AP.353948_TMYx.2007-2021.zip
99,Shirak.Intl.AP SH ARM,"['43.85720', '40.75130', '1524.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Shirak.Intl.AP.353948_TMYx.zip
100,Ashotsk SH ARM,"['43.87640', '41.02940', '2015.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Ashotsk.376090_TMYx.2007-2021.zip
101,Ashotsk SH ARM,"['43.87640', '41.02940', '2015.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Ashotsk.376090_TMYx.zip
102,Amasia SH ARM,"['43.78300', '40.95000', '1866.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Amasia.376820_TMYx.2004-2018.zip
103,Amasia SH ARM,"['43.78300', '40.95000', '1866.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Amasia.376820_TMYx.2007-2021.zip
104,Amasia SH ARM,"['43.78300', '40.95000', '1866.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Amasia.376820_TMYx.zip
105,Gyumri SH ARM,"['43.85600', '40.76300', '1512.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_SH_Gyumri.376860_TMYx.zip
106,Stepanavan LO ARM,"['44.40580', '41.00280', '1400.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_LO_Stepanavan.376930_TMYx.zip
107,Aparan AG ARM,"['44.35730', '40.58910', '1892.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_AG_Aparan.376990_TMYx.2007-2021.zip
108,Aparan AG ARM,"['44.35730', '40.58910', '1892.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_AG_Aparan.376990_TMYx.zip
109,Vanadzor LO ARM,"['44.43610', '40.83860', '1379.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_LO_Vanadzor.377040_TMYx.2007-2021.zip
110,Vanadzor LO ARM,"['44.43610', '40.83860', '1379.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_LO_Vanadzor.377040_TMYx.zip
111,Semyonovka GR ARM,"['44.89720', '40.66000', '2104.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_GR_Semyonovka.377080_TMYx.zip
112,Sevan GR ARM,"['44.93300', '40.55000', '1937.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_GR_Sevan.377090_TMYx.zip
113,Ijevan TV ARM,"['45.14610', '40.87190', '733.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_TV_Ijevan.377110_TMYx.2007-2021.zip
114,Ijevan TV ARM,"['45.14610', '40.87190', '733.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_TV_Ijevan.377110_TMYx.zip
115,Lake.Sevan GR ARM,"['45.00830', '40.56580', '1917.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_GR_Lake.Sevan.377170_TMYx.2004-2018.zip
116,Lake.Sevan GR ARM,"['45.00830', '40.56580', '1917.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_GR_Lake.Sevan.377170_TMYx.2007-2021.zip
117,Lake.Sevan GR ARM,"['45.00830', '40.56580', '1917.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_GR_Lake.Sevan.377170_TMYx.zip
118,Chambarak GR ARM,"['45.35580', '40.59330', '1852.8']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_GR_Chambarak.377190_TMYx.zip
119,Ashtarak AG ARM,"['44.34420', '40.28740', '1093.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_AG_Ashtarak.377850_TMYx.2007-2021.zip
120,Ashtarak AG ARM,"['44.34420', '40.28740', '1093.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_AG_Ashtarak.377850_TMYx.zip
121,Armavir AV ARM,"['44.05000', '40.13300', '865.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_AV_Armavir.377870_TMYx.2007-2021.zip
122,Armavir AV ARM,"['44.05000', '40.13300', '865.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_AV_Armavir.377870_TMYx.zip
123,Yerevan-Zvartnots.Intl.AP ER ARM,"['44.40390', '40.15140', '854.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_ER_Yerevan-Zvartnots.Intl.AP.377880_TMYx.2004-2018.zip
124,Yerevan-Zvartnots.Intl.AP ER ARM,"['44.38300', '40.15000', '854.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_ER_Yerevan-Zvartnots.Intl.AP.377880_TMYx.2007-2021.zip
125,Yerevan-Zvartnots.Intl.AP ER ARM,"['44.38300', '40.15000', '854.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_ER_Yerevan-Zvartnots.Intl.AP.377880_TMYx.zip
126,Yerevan-Erebuni.AP ER ARM,"['44.53000', '40.21200', '901.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_ER_Yerevan-Erebuni.AP.377890_TMYx.zip
127,Fantan KT ARM,"['44.68300', '40.40000', '1800.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_KT_Fantan.377910_TMYx.zip
128,Hrazdan KT ARM,"['44.75000', '40.48300', '1761.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_KT_Hrazdan.377920_TMYx.2007-2021.zip
129,Hrazdan KT ARM,"['44.75000', '40.48300', '1761.0']",https://climate.onebuilding.org/WMO_Region_2_Asia/ARM_Armenia/ARM_KT_Hrazdan.377920_TMYx.zip
